Date,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_obvm,volume_cmf,volume_fi,volume_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,volatility_dch,volatility_dcl,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_mfi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,others_dr,others_dlr,others_cr
8/6/2013,39.11,39.25,37.94,38.55,63909031,56116804.35,-63909031,65028093.1,0.297341036,-4560719,7.35146E-09,1351059.892,514.3865446,1.31840903,42.13644717,19.76655283,30.9515,0,0,35.668,37.144,34.192,0,0,39.19,25.8,0,0,3.604361129,2.678819657,0.925541472,34.91379394,31.30943281,50.29316133,49.67857251,5.461920452,1.215450644,0.713733906,0.501716738,1.436529088,27.22265125,92.57809529,-4.9015,401.8566168,248.1659801,153.6906367,33.885,30.995,24.1925,25.87,96,12,84,82.00064784,71.39047895,36.54883621,67.04144021,94.3877551,96.67557813,-5.612244898,9.841911765,-1.633069661,-1.64655122,0.837038975
8/7/2013,38.61,38.94,37.7,38.87,68824419,56663223.29,68824419,63717314.4,0.312995694,3553677.76,7.17578E-09,-472373.8315,514.3865446,1.312808385,43.04696247,20.16303753,31.605,0,0,36.882,38.434,35.33,0,0,39.19,25.81,0,0,3.652966201,2.873648966,0.779317235,35.52244103,31.86947483,52.10982933,46.32690125,6.399235929,1.20761825,0.733361239,0.474257011,1.53184375,27.38802117,82.34471463,-5.475,438.6239612,284.8651648,153.7587964,34.0875,30.995,24.1075,25.87,92,8,84,82.81190523,73.68212576,38.2871354,67.94171088,96.72011662,96.72011662,-3.279883382,9.639705882,0.830090791,0.826664485,1.674077949
8/8/2013,39.13,39.19,38.43,38.54,41249475,31745082.58,-41249475,23014794.4,0.288070789,226595.56,8.28244E-09,221103.8071,510.0194862,1.273322072,43.74227759,20.74072241,32.2415,0,0,37.35433333,38.76933333,35.93933333,0,0,39.19,25.88,0,0,3.623093067,3.023537786,0.599555281,35.98668087,32.3635878,53.84360289,45.75424595,6.126416427,1.260074782,0.700457,0.559617781,1.601270817,27.45546872,76.60515303,-5.7315,452.1275309,319.747318,132.3802129,34.2,30.995,24.075,25.87,88,4,84,78.59670693,73.14320345,39.54519445,61.01689114,94.26470588,95.12419253,-5.735294118,9.451,-0.848983792,-0.852608188,0.810881507
8/9/2013,38.59,38.74,38.01,38.5,43587056,-14381763.53,-43587056,32252218.8,0.283612512,9337824.31,7.68752E-09,-395439.6093,510.0194862,1.234513352,44.29053986,21.45146014,32.871,0,0,37.786,39.157,36.415,0,0,39.19,25.88,0,0,3.555208497,3.129871928,0.425336569,36.37334535,32.81813685,54.86610911,43.8216973,8.297758793,1.234522345,0.723657237,0.510865109,1.645746219,27.47855771,66.19475792,1.489,466.953438,352.5863056,114.3671324,34.54,30.995,24.075,25.87,84,4,80,78.04113186,70.55621544,40.60348242,65.92423577,93.8576779,94.94750013,-6.142322097,9.115235294,-0.103788272,-0.103842169,0.706251635
8/12/2013,38.2,38.5,38.1,38.22,31126206,2476591.573,-31126206,16657145.7,0.266604388,3239446.08,7.4432E-09,-271610.6595,506.3102535,1.174905256,44.68331209,22.25268791,33.468,0,0,38.111,39.36,36.862,0,0,39.19,25.88,0,0,3.439171202,3.191731783,0.247439419,36.65744607,33.21827486,55.81557918,42.75603818,8.095973311,1.227309894,0.741210139,0.486099755,1.665546599,27.37943965,58.41306774,0.542,476.9729769,382.3515417,94.62143518,34.8475,30.995,24.075,25.87,80,4,76,73.82616048,68.64067584,41.3316541,66.67867884,91.71062547,93.27766975,-8.289374529,8.590147059,-0.727272727,-0.729930248,-0.026157468
8/13/2013,38.24,38.32,36.77,37.02,65319531,-56699196.95,-65319531,-7220039.9,0.239043026,-32164063,6.09864E-09,-2277221.104,506.3102535,1.201697738,44.79547906,23.21052094,34.003,0,0,38.151,39.291,37.011,0,0,39.19,25.88,0,0,3.213339461,3.196053319,0.017286142,36.71322359,33.49988413,54.94115177,38.81685774,15.25556081,1.162553858,0.768115942,0.394437916,1.656000888,27.41197582,42.46844167,1.427,479.1572172,408.6229109,70.53430625,35.11,30.995,24.2275,25.87,76,4,72,58.26477488,64.4006813,41.14716203,60.06829446,64.99238965,83.52023101,-35.00761035,7.988676471,-3.139717425,-3.190063167,-3.165053623
8/14/2013,36.83,37.55,36.62,36.65,48396012,-89522403.19,-48396012,3417096.4,0.204558158,-27113595.42,2.33725E-09,-2534547.358,501.2498863,1.182290756,44.77517622,24.23082378,34.503,0,0,38.13033333,39.16533333,37.09533333,0,0,39.19,25.88,0,0,2.970270838,3.150896822,-0.180625984,36.70349689,33.73322605,53.9502551,36.6358812,15.30463796,1.195688226,0.834162521,0.361525705,1.6216418,27.46947325,32.23914995,3.127,481.079761,431.0864508,49.99331015,35.1775,30.995,24.41,25.87,72,4,68,54.20026854,51.96194736,40.73682531,47.97989097,53.64583333,70.11628282,-46.35416667,7.366235294,-0.999459751,-1.004487881,-4.132879937
8/15/2013,36.36,37.07,36.02,36.56,56497125,-43659485.07,-56497125,-12829988.6,0.212979311,4058306.76,1.41756E-09,-622436.4853,501.2498863,1.172841417,44.54516091,25.49883909,35.022,0,0,38.02866667,39.03166667,37.02566667,0,0,39.19,25.88,0,0,2.738803731,3.068478204,-0.329674473,36.68142044,33.94261671,52.32575648,34.29311682,17.98007762,1.118530885,0.851419032,0.267111853,1.568728822,27.50493285,22.0604159,1.778,465.980855,447.3023266,18.67852844,35.0275,30.995,24.62,25.87,68,24,44,53.15945968,55.12254746,40.31682433,48.49986772,48.02259887,55.55360728,-51.97740113,6.559705882,-0.245566166,-0.245868175,-4.368297149
8/16/2013,36.97,37.49,36.9,37.08,45782947,-16233385.94,45782947,-15554740.8,0.200728004,-1123617.95,1.39014E-09,512441.9473,508.3792611,1.155495601,44.10648511,27.05751489,35.582,0,0,37.943,38.906,36.98,0,0,39.19,26.05,0,0,2.567724901,2.968327543,-0.400602643,36.74274037,34.17501547,51.0632728,34.91791993,16.9464165,1.128472222,0.853587963,0.274884259,1.506353618,27.50525302,25.24755846,1.908,451.9561532,457.1898345,-5.233681235,35.035,30.995,24.705,25.87,64,20,44,58.47543956,52.09624165,40.0930466,42.78065146,44,48.55614407,-56,5.956205882,1.422319475,1.412299411,-3.008108815
8/19/2013,37.43,38.28,37.14,37.81,57575937,-7746547.93,57575937,-17790113.3,0.193845577,1348515,1.39858E-10,1784686.622,508.3792611,1.158674487,43.45888989,28.88111011,36.17,0,0,37.82533333,38.79533333,36.85533333,0,0,39.19,26.13,0,0,2.462660576,2.86719415,-0.404533574,36.90693416,34.44427359,50.32071244,37.2049234,15.69278574,1.068813131,0.933712121,0.13510101,1.44220833,27.44677711,29.48835451,1.88,434.8625886,460.8571647,-25.99457605,35.0325,30.995,24.705,25.87,60,16,44,64.92370078,46.35349923,40.10058876,45.24054271,54.24242424,48.7550077,-45.75757576,5.459676471,1.968716289,1.949587721,-1.098613654
8/20/2013,38.35,38.58,37.69,38.41,57961987,45920247.03,57961987,-5603011.5,0.21032136,16198123.2,-1.54049E-11,2053295.06,508.3792611,1.139483452,42.38538479,31.18261521,36.784,0,0,37.79,38.718,36.862,0,0,39.19,26.51,0,0,2.400143962,2.773784112,-0.37364015,37.13817506,34.7380311,49.78496979,37.00982361,14.81729008,1.042711864,0.93220339,0.110508475,1.38051296,27.32757446,35.31989172,2.406,418.3271129,458.6019593,-40.27484638,35.0325,31.09,24.9675,25.87,56,12,44,69.4262872,58.46005306,40.27476045,48.14317471,72.42424242,56.88888889,-27.57575758,5.177676471,1.586881777,1.574422445,0.470834423
8/21/2013,38.38,38.85,38.15,38.32,46036659,12143209.39,-46036659,-17089119.3,0.160738841,-5885031.78,1.17847E-10,811917.8812,507.1880574,1.108091777,40.23490465,34.51409535,37.3745,0,0,37.78366667,38.65766667,36.90966667,0,0,39.19,34.01,0,0,2.316632154,2.682353721,-0.365721567,37.31999428,35.00336213,49.42625246,37.08028731,14.14869519,1.044412607,0.916189112,0.128223496,1.319612444,27.21848796,50.85810913,1.1755,402.4186936,453.0787552,-50.66006161,34.9475,31.29,25.2275,25.87,52,8,44,67.91736012,49.38381222,40.37034496,47.16497664,69.6969697,65.45454545,-30.3030303,5.046852941,-0.234313981,-0.234588926,0.235417212
8/22/2013,38.37,38.75,38.34,38.55,21886897,-23142169.3,21886897,-10775482.1,0.072929516,-5050512.6,-1.99572E-10,23496.7466,510.2322446,1.05965665,40.10886081,35.05913919,37.584,0,0,37.76633333,38.60533333,36.92733333,0,0,39.19,34.01,0,0,2.243149886,2.594512954,-0.351363068,37.50922593,35.26607605,49.0931578,36.00551036,13.73859342,1.016430172,0.934279313,0.082150859,1.260556265,27.02039273,52.92567421,1.286,379.8948099,443.4055743,-63.51076433,34.9475,31.29,25.255,25.87,48,4,44,69.84964007,45.85088193,40.51915665,51.08999862,76.66666667,72.92929293,-23.33333333,5.031705882,0.600208768,0.598414691,0.837038975
8/23/2013,39,40.63,38.93,40.55,86389037,78792130.86,86389037,2222127.2,0.151220337,89985802.94,7.80949E-10,4613288.579,510.2322446,1.132538318,40.16656528,35.65543472,37.911,1,0,37.92833333,38.86433333,36.99233333,0,0,40.55,35.43,1,0,2.319559507,2.539522264,-0.219962758,37.97703733,35.65747782,49.63327275,43.13920393,11.93630345,0.991549296,0.876760563,0.114788732,1.214807686,27.02737689,135.884251,0.629,361.1394774,430.5351854,-69.39570808,35.72,31.945,25.31,25.565,100,4,96,81.20649048,46.52279877,41.1999403,63.44837428,98.26464208,81.54275948,-1.735357918,5.106058824,5.188067445,5.057968055,6.068532566
8/26/2013,40.9,41.94,40.62,41.34,94090156,86811954.65,94090156,14743763.4,0.094147912,201447092.6,2.56225E-09,6314997.293,510.2322446,1.150928438,40.6353726,35.7776274,38.2065,1,0,38.231,39.259,37.203,0,0,41.34,36.56,1,0,2.416010811,2.514819974,-0.098809163,38.4944162,36.07840539,50.5654245,47.54785004,10.90660918,1.1267507,0.775910364,0.350840336,1.181680789,27.13047173,187.2607732,0.2935,343.640716,415.4777964,-71.83708044,36.405,32.6,25.4625,25.26,100,4,96,83.96015254,57.47239669,42.01207282,63.81574886,89.86486486,88.2653912,-10.13513514,5.348882353,1.948212084,1.929477369,8.134972535
8/27/2013,40.67,41.2,39.42,39.64,72644469,-46133758.7,-72644469,14011269.6,-0.03915149,12507556.88,1.21845E-09,-1154239.095,489.2502703,1.205862121,40.80090077,35.81309923,38.307,0,0,38.50266667,39.55366667,37.45166667,0,0,41.34,36.56,0,0,2.328432649,2.477542509,-0.149109859,38.67065986,36.34222721,50.02899363,42.14022682,16.77433229,1.047459893,0.805481283,0.24197861,1.145350089,27.38348517,101.6333836,-0.087,323.350673,397.9523422,-74.60166917,36.4675,32.6,25.5675,25.11,96,4,92,61.56302055,48.04802431,41.6303166,54.59772643,61.14864865,83.09271853,-38.85135135,5.352705882,-4.112239961,-4.199184479,3.688202982
8/28/2013,39.96,40.85,39.88,40.55,57775537,-32649317.81,57775537,24628424.5,0.042567547,28688549.01,6.39555E-10,-1660984.443,500.4817977,1.206157684,41.07375713,35.91524287,38.4945,0,0,38.85133333,39.90633333,37.79633333,0,0,41.34,36.56,0,0,2.305875028,2.443209013,-0.137333984,38.95978911,36.65391409,49.53087925,39.12062196,15.57234883,1.012978585,0.834523037,0.178455548,1.111408149,27.55365132,106.6970241,-1.4745,307.3017769,380.3213335,-73.01955657,36.7075,32.66,25.5975,25.11,92,8,84,67.00017,54.55215184,41.53500142,56.93320114,76.52027027,75.84459459,-23.47972973,5.295117647,2.295660949,2.26970711,6.068532566
8/29/2013,40.89,41.78,40.8,41.28,58254312,20849227.92,58254312,36103568.2,0.058490106,-23599857.48,2.27145E-09,2375051.717,500.4817977,1.207860706,41.49867882,35.86932118,38.684,0,0,39.325,40.373,38.277,0,0,41.34,36.56,0,0,2.320157518,2.418598714,-0.098441195,39.31674463,36.99658712,49.46628205,41.77476168,14.43965028,1.081081081,0.737272156,0.343808925,1.082293534,27.2129922,129.9347191,-2.034,299.6291779,363.396114,-63.76693616,38.4425,32.66,25.6225,24.9975,88,4,84,70.8207206,60.98628977,41.64089267,55.66474325,88.85135135,75.50675676,-11.14864865,5.386764706,1.800246609,1.784234061,7.978027727
8/30/2013,42.02,42.26,41.06,41.29,67664175,-42915104.76,67664175,38291691,0.015974152,7317592.12,2.80899E-09,1065112.792,500.4817977,1.207299227,41.87205806,35.81994194,38.846,0,0,39.763,40.872,38.654,0,0,41.34,36.56,0,0,2.305704683,2.396019908,-0.090315225,39.62032238,37.3146177,49.59555398,41.64875942,13.41448247,1.087372831,0.706762418,0.380610413,1.055220014,26.89380105,121.5180964,-2.286,291.147229,347.4277407,-56.28051174,38.9425,32.82,29.685,28.775,84,4,80,70.8740197,66.54345285,41.736397,53.65928387,84.45512821,83.27558328,-15.54487179,5.303352941,0.024224806,0.024221872,8.004185195
9/3/2013,41.84,42.17,41.51,41.87,48731394,-37296114.52,48731394,37407236.7,-0.033050187,-5618521.62,4.26282E-09,700920.6632,507.5120579,1.183920711,42.29386243,35.66613757,38.98,0,0,40.17366667,41.23466667,39.11266667,0,0,41.87,36.56,1,0,2.314373206,2.379690567,-0.065317361,39.96642663,37.65205343,49.7155922,39.43752855,12.70227595,1.188279302,0.675187032,0.513092269,1.031608178,26.43829294,117.4573123,-1.9,283.544542,332.4518995,-48.90735754,39.17,32.82,29.685,28.775,100,52,48,74.0466184,73.66193842,41.96855331,55.39470479,93.75,89.01882652,-6.25,4.960647059,1.404698474,1.394924013,9.521318336
9/4/2013,42.01,42.17,41.44,41.78,42547406,1515920.837,-42547406,27356297.4,-0.032357517,-12307216.81,4.85133E-09,593073.0567,506.4211555,1.151497803,42.67469462,35.60830538,39.1415,0,0,40.53066667,41.57566667,39.48566667,0,0,41.87,36.56,0,0,2.287610673,2.361274588,-0.073663915,40.24543792,37.95782725,49.73361622,37.65169326,12.56130047,1.195707071,0.622474747,0.573232323,1.008455815,25.77533911,101.5930965,-1.3315,277.8778203,318.6140247,-40.7362044,39.545,32.82,30.06,29.15,96,48,48,72.6301274,73.68333372,42.11831773,48.87961119,92.30769231,90.17094017,-7.692307692,4.810676471,-0.214951039,-0.21518239,9.285901125
9/5/2013,41.79,42.76,41.77,42.66,49990272,36977021.26,49990272,36958990.5,-0.052267886,994513.62,6.21888E-09,961474.4822,506.4211555,1.139962246,43.19403344,35.46796656,39.331,0,0,40.92633333,42.00033333,39.85233333,0,0,42.66,36.56,1,0,2.310772669,2.351174205,-0.040401535,40.61690901,38.30613634,50.0104482,39.01294283,11.78209625,1.255386565,0.553231939,0.702154626,0.989277773,25.20435563,108.6764048,-0.921,274.0397111,306.8523471,-32.81263598,40.1175,33.07,31.225,30.315,100,44,56,77.48859454,80.09133311,42.47279627,51.74468219,98.29351536,94.78373589,-1.706484642,4.725382353,2.106270943,2.084395691,11.5877583
9/6/2013,43.09,44.61,42.4,43.95,117449850,87190035.52,117449850,46515285.8,0.016630121,162538303.5,7.28716E-09,4604508.316,506.4211555,1.216393514,43.95751109,35.24548891,39.6015,0,0,41.437,42.691,40.183,0,0,43.95,36.56,1,0,2.405491924,2.362037749,0.043454176,41.12969224,38.72420031,50.92121535,44.81354432,10.25307786,1.241500586,0.522860492,0.718640094,0.978395595,24.98459738,129.2314098,-1.2815,273.8166556,297.1498113,-23.33315573,41.165,34.3,31.5525,30.49,100,40,60,82.68684918,81.99257043,43.10722529,60.21180376,91.16465863,93.92195543,-8.835341365,4.649264706,3.023909986,2.979091109,14.96207167
9/9/2013,44.36,44.79,43.7,44.04,75753331,18804436.16,75753331,45451715.2,-0.019943099,35553021.42,7.31936E-09,3706704.018,507.4581954,1.207365406,44.62652685,35.13047315,39.8785,0,0,41.851,43.044,40.658,0,0,44.04,36.56,1,0,2.45946864,2.381523927,0.077944713,41.57743189,39.11796325,51.8207979,42.98862849,9.591906568,1.309144543,0.559292035,0.749852507,0.971579636,24.86736241,124.037607,-1.3285,269.0893738,288.8663288,-19.77695501,41.255,34.39,31.5825,30.49,100,36,64,83.00280967,82.56292223,43.69071956,55.78076031,89.43661972,92.96493124,-10.56338028,4.627441176,0.204778157,0.204568772,15.19748888
9/10/2013,44.24,44.26,43.23,43.6,54514287,-43843054.96,-54514287,30591270.9,-0.021927794,22027447.05,6.17844E-09,-389521.4606,502.3882225,1.194696448,45.10488843,35.19011157,40.1475,0,0,42.09066667,43.25466667,40.92666667,0,0,44.04,36.56,0,0,2.438630242,2.39294519,0.045685052,41.88859622,39.44996598,52.02681106,40.34131602,11.8112591,1.246928028,0.611468695,0.635459333,0.963047794,24.7937602,97.40121949,0.4025,262.0157708,282.0513397,-20.03556891,41.37,34.47,31.775,30.58,96,32,64,75.25546645,76.23986817,43.93711619,53.49557291,82.07831325,87.55986387,-17.92168675,4.4905,-0.999091735,-1.00411615,14.04656029
9/11/2013,43.39,45.09,43.11,45.04,72197125,53202122.81,72197125,45075430.3,0.069742333,-3556206,6.47743E-09,1839844.466,502.3882225,1.250789559,45.73296779,35.36403221,40.5485,0,0,42.52333333,43.70733333,41.33933333,0,0,45.04,36.56,1,0,2.509384999,2.416233152,0.093151847,42.37342757,39.86404257,52.51882504,40.51972871,10.47574307,1.198149156,0.608056614,0.590092542,0.959275215,24.84774691,103.8573371,0.7915,262.1727243,277.0370005,-14.86427622,41.75,34.62,32.21,30.995,100,28,72,81.70414177,81.70167707,44.50134015,63.83276196,99.25925926,90.25806408,-0.740740741,4.425676471,3.302752294,3.249383348,17.81323568
9/12/2013,45.53,45.62,44.65,44.75,68043769,14536679.65,-68043769,32493499.7,0.061665303,15558904.3,7.47111E-09,1946377.348,499.1534848,1.230733162,46.12116577,35.78583423,40.9535,0,0,42.98133333,44.16533333,41.79733333,0,0,45.04,36.56,0,0,2.513088754,2.435604272,0.077484482,42.7390541,40.22596534,53.15199993,41.31460121,9.885997577,1.264939186,0.58699101,0.677948176,0.95495368,24.8502663,107.0571279,-1.3135,261.029415,272.748138,-11.71872301,42.08,34.885,33.885,30.995,96,24,72,77.03879293,75.20195602,44.82217379,59.51452635,86.9955157,89.44436274,-13.0044843,4.666735294,-0.643872114,-0.645953911,17.05466911
9/13/2013,45.04,45.08,43.93,44.31,52734250,-71897915.04,-52734250,21394643.5,0.046228135,14207898.75,4.75386E-09,-956619.2112,494.245607,1.224966508,46.27867002,36.40332998,41.341,0,0,43.29666667,44.49766667,42.09566667,0,0,45.04,37.08,0,0,2.452251654,2.438933748,0.013317905,42.98073808,40.52848643,52.80863683,38.54415862,13.42143551,1.226918799,0.701334816,0.525583982,0.945927712,24.90772796,85.34922921,-0.791,257.0536407,268.9599615,-11.90632077,42.175,34.885,34.0875,30.995,92,20,72,70.03757296,68.61137603,44.83568563,56.17033168,78.87096774,88.37524757,-21.12903226,4.562029412,-0.983240223,-0.988105951,15.90374052
9/16/2013,44.85,44.94,42.43,42.51,70777719,-84149781.02,-70777719,7550454.1,0.007286154,-6124048,1.17362E-09,-3393699.442,494.245607,1.316754614,46.14411932,37.08088068,41.6125,0,0,43.47233333,44.80433333,42.14033333,0,0,45.04,37.81,0,0,2.233051627,2.397757324,-0.164705697,42.90831684,40.67526521,50.86385397,33.29609118,19.73089816,1.05026178,0.798429319,0.251832461,0.92272648,25.17728017,49.11324358,-0.3325,245.6279266,264.7470043,-19.11907762,42.175,34.885,34.2,30.995,88,16,72,49.01245485,60.07842135,43.74368405,44.82017399,49.83870968,71.90173104,-50.16129032,4.189294118,-4.062288422,-4.147104284,11.19539629
9/17/2013,42.51,45.44,42.43,45.07,91848800,3002040.001,91848800,11862194.7,0.052354355,29727058,3.45652E-09,2656042.93,494.245607,1.437700713,46.38610671,37.56489329,41.9755,0,0,43.71866667,45.28566667,42.15166667,0,0,45.07,38.32,1,0,2.240082357,2.366222331,-0.126139974,43.24088348,41.00080112,49.33550122,30.8009745,16.78025408,1.113917781,0.754829123,0.359088658,0.90258805,25.65957203,73.16372662,-0.6855,237.6412347,260.2762725,-22.63503783,42.2575,34.91,34.54,30.995,100,12,88,65.84051453,68.49524311,43.38974212,51.4023935,90.41811847,73.04259863,-9.581881533,4.012735294,6.022112444,5.847749433,17.89170808
9/18/2013,44.84,45.47,44.4,45.23,79243594,112963097.7,79243594,24041294.7,0.057443782,23027180,4.35504E-09,5812555.411,496.0001953,1.411436376,46.6196752,38.0133248,42.3165,0,0,44.04233333,45.64333333,42.44133333,0,0,45.23,38.32,1,0,2.232826292,2.339543123,-0.106716831,43.54690141,41.31407511,47.93325507,29.28493821,15.87161174,1.201995012,0.746134663,0.455860349,0.884148425,25.87032104,88.26817014,-0.4465,231.7769306,255.580408,-23.80347739,42.415,35.02,34.8475,30.995,100,8,92,66.63464814,69.43521164,43.11862327,54.06150974,91.90871369,77.38851395,-8.091286307,3.955764706,0.355003328,0.354374679,18.31022757
9/19/2013,45.51,46.05,45.23,45.98,63936019,96715179.17,63936019,25435869.4,0.113640926,-25400630.71,3.88938E-09,1341499.007,504.2248283,1.369190921,46.86635404,38.53264596,42.6995,0,0,44.378,45.962,42.794,0,0,45.98,38.55,1,0,2.261525087,2.323939516,-0.062414429,43.92122427,41.65969918,46.95965829,31.05795353,15.19265385,1.214358452,0.771384929,0.442973523,0.869471675,25.9663268,103.151613,-0.9195,224.8619502,250.1409963,-25.27904615,42.6375,35.54,35.11,30.995,100,4,96,70.36138971,69.8151595,43.05595676,56.95258867,98.59719439,93.64134218,-1.402805611,3.820441176,1.658191466,1.644593585,20.27203767
